id_llamada,fecha,distrito,duracion_minutes,recursos_desplegados,distancia_km,tipo
465,2025-03-22 22:25:24,Este,105,7,5,Fuego
466,2025-03-12 18:16:14,Este,150,6,2,Neutral
467,2025-01-18 09:10:47,Este,99,2,19,Fuego
468,2025-03-28 21:23:58,Oeste,105,3,2,Accidente
469,2024-06-19 19:09:47,Centro,34,9,2,Fuego
470,2024-10-17 11:32:02,Norte,174,9,18,Neutral
471,2024-06-17 18:56:49,Este,37,5,14,Fuego
472,2024-09-01 15:30:49,Sur,16,3,15,Neutral
473,2025-06-07 21:33:03,Este,122,2,12,Neutral
474,2024-12-04 16:35:07,Sur,98,8,11,Accidente
475,2025-01-13 03:25:10,Oeste,159,6,11,Fuego
476,2024-09-20 04:50:23,Sur,171,7,7,Neutral
477,2025-02-07 18:05:54,Norte,141,1,12,Accidente
478,2024-12-28 11:59:37,Centro,153,1,16,Accidente
479,2025-04-11 14:27:02,Sur,80,2,5,Accidente
480,2025-04-12 13:46:50,Sur,33,3,2,Neutral
481,2024-12-13 07:45:33,Centro,165,1,16,Fuego
482,2025-03-10 17:54:49,Norte,121,5,15,Neutral
483,2025-05-06 14:54:07,Este,19,3,11,Accidente
484,2024-10-20 20:42:26,Sur,6,1,6,Neutral
485,2024-07-24 14:34:33,Centro,121,8,13,Neutral
486,2025-02-06 12:06:52,Oeste,176,6,19,Accidente
487,2024-07-14 21:46:55,Centro,22,9,10,Fuego
488,2024-09-02 21:51:16,Oeste,7,3,19,Accidente
489,2024-09-08 19:32:18,Norte,139,9,5,Accidente
490,2025-01-25 05:04:52,Este,175,9,7,Neutral
491,2025-05-16 18:35:33,Centro,170,1,11,Accidente
492,2025-02-09 11:48:36,Sur,169,3,14,Neutral
493,2024-09-28 05:53:51,Norte,165,6,16,Accidente
494,2025-06-12 11:27:30,Centro,112,8,18,Accidente
495,2024-09-23 02:35:40,Sur,99,4,4,Fuego
496,2025-04-18 09:20:47,Centro,126,5,1,Accidente
497,2024-11-29 17:24:46,Oeste,15,9,15,Fuego
498,2025-05-22 13:54:14,Centro,72,6,14,Accidente
499,2024-12-23 01:46:09,Centro,127,7,19,Accidente
500,2024-08-13 15:14:14,Centro,117,7,5,Accidente
501,2025-02-28 10:47:51,Norte,102,4,4,Fuego
502,2025-05-07 17:36:06,Centro,97,4,13,Neutral
503,2024-07-25 14:51:32,Sur,26,4,18,Fuego
504,2024-08-01 22:13:03,Oeste,176,5,12,Accidente
505,2025-05-16 14:02:01,Oeste,131,5,15,Neutral
506,2025-03-24 10:28:09,Centro,138,8,9,Accidente
507,2025-02-21 02:59:22,Norte,174,9,4,Fuego
508,2024-07-13 00:45:05,Norte,29,2,5,Fuego
509,2024-08-22 15:23:57,Sur,89,7,9,Neutral
510,2025-03-25 09:00:00,Centro,59,1,13,Fuego
511,2025-06-04 15:50:04,Oeste,148,1,10,Accidente
512,2025-04-12 07:24:55,Norte,99,4,16,Neutral
513,2024-08-26 04:09:49,Centro,146,7,13,Accidente
514,2024-10-11 00:51:51,Norte,171,2,4,Neutral
515,2024-07-28 09:11:13,Norte,160,2,13,Neutral
516,2024-11-18 15:59:20,Oeste,123,1,8,Accidente
517,2025-02-09 19:19:42,Este,13,2,13,Fuego
518,2025-01-08 21:40:07,Sur,177,7,15,Accidente
519,2025-06-04 22:23:11,Sur,154,9,13,Fuego
520,2024-10-20 11:16:35,Oeste,164,6,5,Fuego
521,2025-03-09 07:08:27,Norte,46,2,6,Accidente
522,2024-08-10 18:35:32,Centro,57,9,5,Neutral
523,2025-01-23 20:25:21,Norte,78,7,13,Accidente
524,2024-10-23 06:46:54,Oeste,43,1,5,Neutral
525,2024-10-27 03:35:19,Sur,126,9,13,Fuego
526,2025-05-02 06:58:27,Norte,19,2,8,Neutral
527,2024-12-05 05:33:35,Sur,161,4,9,Accidente
528,2024-09-08 17:47:38,Centro,127,9,19,Neutral
529,2025-02-22 03:50:34,Sur,115,4,15,Fuego
530,2024-10-14 22:14:35,Sur,135,3,10,Fuego
531,2024-12-22 13:09:27,Este,87,1,11,Neutral
532,2024-11-11 14:28:06,Este,14,7,5,Fuego
533,2024-12-30 23:42:21,Este,96,6,9,Fuego
534,2025-04-09 02:52:59,Sur,33,4,11,Neutral
535,2025-06-14 01:47:05,Oeste,39,6,19,Fuego
536,2024-12-03 02:39:28,Sur,10,6,2,Neutral
537,2025-01-18 22:06:40,Oeste,144,4,6,Neutral
538,2024-09-18 23:38:17,Oeste,115,6,1,Fuego
539,2024-10-03 23:03:04,Este,42,8,3,Neutral
540,2024-06-22 07:16:09,Norte,81,3,3,Fuego
541,2024-12-18 03:49:57,Centro,97,4,14,Fuego
542,2024-10-28 09:02:47,Este,151,1,5,Fuego
543,2024-12-01 18:54:38,Este,71,4,17,Accidente
544,2024-12-11 08:59:42,Norte,140,9,15,Fuego
545,2024-11-23 22:10:29,Centro,12,8,6,Neutral
546,2024-10-13 02:58:00,Sur,126,4,14,Neutral
547,2024-11-17 19:57:48,Sur,88,7,14,Neutral
548,2025-03-20 11:47:08,Este,179,3,17,Accidente
549,2024-10-25 15:06:54,Centro,136,9,8,Accidente
550,2025-01-24 02:41:21,Este,89,4,8,Neutral
551,2024-07-14 18:45:13,Oeste,49,2,19,Neutral
552,2024-11-07 10:32:54,Este,140,5,9,Accidente
553,2025-04-22 17:24:18,Este,91,2,11,Neutral
554,2025-05-20 10:20:17,Sur,20,6,13,Fuego
555,2025-03-19 02:43:19,Sur,81,1,13,Fuego
556,2024-06-29 09:49:08,Sur,13,6,19,Neutral
557,2024-07-04 14:55:37,Oeste,64,4,19,Fuego
558,2024-07-05 02:20:00,Sur,82,3,5,Neutral
559,2025-03-14 23:34:01,Centro,81,2,16,Accidente
560,2024-11-25 12:28:03,Norte,75,7,9,Neutral
561,2025-04-12 16:56:28,Centro,19,9,3,Accidente
562,2024-11-05 16:07:32,Centro,75,3,19,Fuego
563,2024-06-18 00:44:08,Sur,106,6,5,Fuego
564,2024-09-24 23:47:47,Norte,173,9,8,Fuego
565,2025-01-22 22:25:57,Norte,26,2,14,Neutral
566,2025-03-13 17:30:57,Norte,156,7,3,Accidente
567,2025-04-08 03:24:55,Oeste,117,5,13,Accidente
568,2025-05-21 18:48:34,Sur,176,5,11,Fuego
569,2025-01-05 07:22:03,Norte,5,7,8,Fuego
570,2025-01-28 00:57:49,Oeste,14,9,19,Accidente
571,2024-12-03 10:46:02,Este,114,4,10,Neutral
572,2025-02-01 02:55:15,Este,117,9,18,Fuego
573,2025-01-16 23:15:39,Oeste,54,9,18,Neutral
574,2025-03-02 14:56:20,Oeste,16,4,7,Fuego
575,2025-03-12 01:10:43,Sur,93,3,16,Fuego
576,2024-08-15 03:34:14,Sur,158,2,6,Neutral
577,2024-10-06 22:26:20,Este,116,9,16,Neutral
578,2024-06-21 15:17:39,Norte,82,2,16,Neutral
579,2024-07-13 23:16:10,Este,173,6,1,Neutral
580,2024-10-13 21:53:52,Norte,168,5,19,Accidente
581,2025-01-01 22:18:45,Norte,125,5,3,Accidente
582,2025-06-16 17:07:40,Sur,27,4,6,Fuego
583,2024-11-17 16:57:04,Centro,175,6,4,Fuego
584,2025-05-08 13:39:05,Centro,138,5,4,Fuego
585,2025-05-09 13:25:45,Oeste,175,4,4,Accidente
586,2024-11-08 00:13:07,Sur,29,9,10,Neutral
587,2025-02-17 05:02:28,Norte,22,6,9,Fuego
588,2024-06-25 07:12:30,Centro,145,3,8,Accidente
589,2024-10-22 18:29:19,Norte,47,6,19,Fuego
590,2024-08-12 14:39:47,Centro,82,1,17,Accidente
591,2025-06-14 19:39:36,Centro,32,5,17,Neutral
592,2025-02-04 22:29:17,Centro,150,6,1,Accidente
593,2024-11-19 17:55:28,Sur,63,8,14,Neutral
594,2025-04-04 09:39:38,Este,67,9,11,Fuego
595,2024-07-24 23:08:26,Norte,96,3,3,Neutral
596,2025-01-05 16:47:55,Sur,60,2,8,Accidente
597,2025-01-29 17:18:43,Sur,159,4,10,Fuego
598,2025-05-09 17:44:11,Sur,164,8,17,Fuego
599,2024-07-11 08:51:22,Sur,115,8,8,Accidente
600,2024-10-17 12:51:02,Sur,141,3,1,Neutral
601,2024-10-06 19:16:19,Oeste,72,4,7,Accidente
602,2025-02-17 06:45:57,Norte,50,3,9,Neutral
603,2025-03-06 12:49:32,Sur,71,2,12,Neutral
604,2024-09-28 16:11:31,Norte,158,4,9,Fuego
605,2025-05-08 06:08:47,Oeste,140,6,3,Neutral
606,2025-04-11 06:35:26,Oeste,10,5,4,Fuego
607,2024-06-23 00:27:12,Norte,28,3,10,Accidente
608,2024-08-27 11:58:31,Centro,98,2,4,Accidente
609,2025-02-27 16:44:38,Este,177,9,9,Fuego
610,2025-04-05 01:35:29,Centro,17,1,1,Fuego
611,2025-03-02 20:54:28,Centro,29,9,5,Neutral
612,2025-03-16 22:17:07,Centro,152,1,9,Fuego
613,2024-09-09 12:28:24,Sur,122,7,5,Accidente
614,2024-07-10 18:42:26,Oeste,86,6,6,Fuego
615,2024-11-29 11:25:23,Centro,115,7,19,Fuego
616,2025-05-22 21:37:42,Oeste,86,3,8,Fuego
617,2025-04-12 04:00:19,Norte,70,3,10,Neutral
618,2024-09-10 23:46:56,Este,49,1,11,Fuego
619,2025-02-17 02:58:52,Norte,118,4,13,Neutral
620,2025-05-30 14:06:01,Norte,179,2,4,Neutral
621,2024-12-28 09:56:38,Sur,67,8,11,Fuego
622,2025-01-30 19:00:15,Este,80,3,12,Neutral
623,2024-09-10 06:42:26,Norte,118,7,5,Fuego
624,2025-01-08 08:34:53,Norte,115,7,10,Accidente
625,2025-05-04 12:56:46,Este,151,9,7,Accidente
626,2024-12-22 11:19:55,Este,39,6,9,Neutral
627,2024-11-23 05:57:38,Norte,57,1,9,Accidente
628,2024-08-29 14:46:06,Este,30,8,10,Fuego
629,2024-12-26 13:50:53,Norte,18,1,10,Neutral
630,2025-05-04 06:11:40,Norte,122,3,2,Fuego
631,2024-08-02 07:53:03,Sur,49,5,4,Neutral
632,2025-06-04 15:22:35,Centro,176,8,8,Neutral
633,2025-05-09 05:27:34,Norte,55,9,14,Neutral
634,2025-03-30 06:25:59,Oeste,175,7,17,Neutral
635,2025-03-10 01:25:32,Centro,123,9,13,Accidente
636,2025-03-22 04:04:49,Centro,155,3,18,Accidente
637,2024-12-22 08:00:19,Centro,23,5,18,Accidente
638,2024-06-23 05:55:23,Sur,86,8,13,Neutral
639,2025-01-31 16:06:54,Norte,80,1,8,Accidente
640,2024-07-10 01:51:11,Sur,96,8,12,Neutral
641,2025-03-06 17:22:38,Norte,37,7,1,Accidente
642,2025-03-10 14:21:21,Sur,151,1,18,Neutral
643,2025-01-11 08:54:39,Sur,32,6,3,Accidente
644,2025-06-14 04:36:28,Oeste,127,1,12,Accidente
645,2024-10-18 23:21:12,Sur,130,2,19,Accidente
646,2025-05-02 07:15:53,Este,41,5,13,Neutral
647,2024-10-08 20:28:04,Oeste,158,2,10,Neutral
648,2025-02-24 18:42:59,Sur,103,1,15,Accidente
649,2024-10-26 17:52:58,Centro,102,6,2,Neutral
650,2025-01-27 14:11:13,Este,131,8,19,Fuego
651,2024-09-19 05:15:29,Este,172,8,3,Accidente
652,2025-02-26 17:51:53,Este,84,8,14,Accidente
653,2024-09-14 10:34:41,Oeste,42,6,7,Fuego
654,2025-01-01 20:24:04,Sur,81,3,8,Neutral
655,2024-08-12 01:34:51,Sur,130,1,11,Neutral
656,2024-12-19 23:22:20,Centro,91,2,6,Neutral
657,2025-03-26 06:46:16,Centro,58,5,11,Accidente
658,2024-12-19 03:12:34,Este,154,5,17,Accidente
659,2024-11-02 04:41:23,Centro,20,1,10,Accidente
660,2025-03-02 21:23:06,Oeste,32,1,17,Accidente
661,2024-07-07 23:49:24,Sur,167,9,2,Accidente
662,2024-10-28 00:14:23,Este,177,2,6,Neutral
663,2025-02-07 09:51:33,Centro,50,7,5,Fuego
664,2024-09-19 16:26:34,Oeste,76,4,4,Neutral
665,2024-10-29 14:59:28,Oeste,89,7,2,Neutral
666,2025-01-23 17:25:37,Centro,30,8,12,Accidente
667,2025-03-26 05:01:44,Sur,89,5,3,Fuego
668,2024-08-16 07:44:00,Centro,157,1,6,Fuego
669,2025-05-29 19:33:34,Este,69,4,14,Neutral
670,2024-06-27 12:22:01,Centro,138,3,8,Fuego
671,2025-01-31 00:59:04,Oeste,155,5,14,Neutral
672,2024-09-14 15:56:41,Centro,119,6,3,Neutral
673,2024-11-18 10:11:07,Sur,68,2,16,Neutral
674,2024-08-16 11:17:54,Norte,91,7,15,Neutral
675,2025-05-17 15:14:26,Centro,175,3,7,Accidente
676,2024-11-05 05:48:33,Sur,111,1,15,Fuego
677,2025-04-04 12:39:27,Sur,155,3,13,Accidente
678,2025-05-10 04:26:56,Oeste,100,9,6,Accidente
679,2024-09-09 08:49:33,Sur,162,6,15,Accidente
680,2024-08-20 15:50:53,Sur,81,6,17,Neutral
681,2024-10-27 00:13:42,Sur,150,4,4,Neutral
682,2025-02-13 07:28:35,Sur,91,8,14,Accidente
683,2025-04-30 19:56:27,Este,153,5,15,Accidente
684,2024-11-29 11:08:28,Este,61,7,12,Fuego
685,2024-12-13 07:38:33,Oeste,107,9,19,Accidente
686,2024-12-28 17:01:10,Centro,155,5,10,Neutral
687,2025-04-03 11:17:18,Sur,95,5,6,Accidente
688,2024-10-26 07:12:11,Centro,49,4,9,Fuego
689,2025-03-24 06:39:05,Centro,176,6,2,Fuego
690,2024-07-04 06:51:38,Oeste,92,2,4,Accidente
691,2025-05-11 14:21:29,Sur,119,3,9,Fuego
692,2024-10-27 23:30:34,Sur,51,1,15,Fuego
693,2024-09-14 13:08:23,Norte,172,2,13,Neutral
694,2024-07-02 00:50:58,Centro,174,2,8,Fuego
695,2025-05-24 22:44:43,Centro,139,8,19,Fuego
696,2024-12-27 14:33:42,Este,54,8,19,Accidente
697,2024-09-22 02:37:46,Norte,88,2,16,Neutral
698,2024-12-04 15:43:51,Este,95,6,11,Fuego
699,2025-02-26 22:57:56,Este,138,5,10,Accidente
700,2025-02-19 04:11:57,Este,95,3,8,Accidente
701,2024-09-16 01:07:43,Oeste,141,5,1,Accidente
702,2024-09-24 07:31:47,Oeste,113,5,10,Accidente
703,2025-05-15 18:18:25,Este,61,5,18,Accidente
704,2024-12-13 19:15:23,Norte,35,3,3,Accidente
705,2024-07-18 22:39:47,Centro,25,3,11,Fuego
706,2025-02-12 12:31:53,Norte,94,4,18,Neutral
707,2024-08-10 15:43:28,Sur,44,7,3,Neutral
708,2025-06-14 20:37:15,Oeste,116,2,8,Accidente
709,2025-03-29 03:23:57,Centro,49,4,14,Accidente
710,2024-11-26 16:22:42,Centro,81,4,6,Neutral
711,2025-04-20 02:54:30,Sur,91,1,15,Fuego
712,2024-08-29 19:50:29,Sur,152,8,14,Accidente
713,2025-01-14 12:58:03,Este,105,1,7,Neutral
714,2024-07-30 18:09:13,Oeste,121,8,10,Neutral
715,2024-09-03 10:58:58,Oeste,96,7,15,Accidente
716,2024-10-05 17:22:54,Norte,149,9,10,Neutral
717,2025-05-11 08:55:41,Este,32,8,17,Fuego
718,2024-07-10 13:18:45,Este,173,5,19,Neutral
719,2024-06-29 02:20:53,Este,29,8,17,Accidente
720,2025-01-19 16:11:39,Este,62,3,12,Accidente
721,2024-08-08 00:34:15,Oeste,45,7,15,Neutral
722,2025-01-24 19:00:58,Oeste,138,4,12,Neutral
723,2025-01-16 06:10:20,Este,79,5,9,Accidente
724,2024-09-17 22:47:11,Norte,42,9,5,Fuego
725,2025-06-09 14:50:28,Centro,138,7,4,Neutral
726,2024-09-09 23:01:54,Centro,177,4,12,Fuego
727,2024-08-26 10:03:22,Norte,79,6,16,Fuego
728,2025-06-15 05:59:35,Este,146,7,9,Accidente
729,2025-02-15 06:35:33,Oeste,70,9,3,Accidente
730,2025-01-23 17:28:24,Centro,172,4,3,Accidente
731,2025-01-03 19:26:17,Sur,7,3,18,Fuego
732,2024-12-05 07:15:06,Sur,121,8,17,Accidente
733,2024-11-15 00:36:16,Norte,103,1,10,Accidente
734,2024-08-20 09:42:49,Este,156,9,2,Fuego
735,2024-07-07 17:05:25,Centro,23,1,11,Fuego
736,2025-04-22 18:07:15,Este,150,2,3,Fuego
737,2024-07-22 17:18:24,Centro,120,8,2,Fuego
738,2024-10-11 22:12:01,Norte,129,9,9,Neutral
739,2025-04-07 08:26:29,Norte,92,7,19,Accidente
740,2024-12-25 13:12:21,Sur,39,3,2,Neutral
741,2024-08-05 15:31:28,Este,5,7,19,Fuego
742,2024-09-03 16:57:23,Sur,157,6,2,Fuego
743,2025-01-04 04:48:43,Este,177,2,15,Fuego
744,2025-02-11 10:35:23,Sur,130,3,3,Fuego
745,2025-05-17 19:35:39,Oeste,93,5,5,Fuego
746,2024-12-31 14:48:47,Oeste,148,4,11,Accidente
747,2024-08-30 21:07:57,Oeste,151,2,7,Neutral
748,2024-11-16 07:32:36,Oeste,155,4,6,Neutral
749,2024-08-16 15:38:40,Centro,29,8,14,Accidente
750,2025-03-19 23:25:18,Oeste,20,5,1,Accidente
751,2024-07-17 13:22:37,Norte,77,5,17,Accidente
752,2025-04-29 16:39:57,Norte,133,3,17,Neutral
753,2024-10-23 06:09:40,Centro,46,8,14,Neutral
754,2024-08-13 01:01:35,Oeste,151,6,10,Fuego
755,2024-08-13 12:00:40,Oeste,166,2,8,Neutral
756,2024-10-10 23:37:48,Oeste,84,2,8,Neutral
757,2025-04-29 05:14:53,Sur,108,9,14,Accidente
758,2024-10-06 14:54:35,Este,150,7,7,Neutral
759,2024-11-24 22:34:43,Sur,38,9,6,Fuego
760,2025-04-19 09:38:43,Este,93,6,4,Neutral
761,2024-06-17 22:36:33,Oeste,129,5,1,Accidente
762,2024-10-18 14:12:19,Oeste,49,1,15,Accidente
763,2024-08-29 19:57:14,Sur,138,6,15,Fuego
764,2025-04-02 06:32:11,Sur,25,6,1,Fuego
765,2025-05-04 01:39:05,Este,126,3,3,Neutral
766,2024-11-06 22:30:31,Norte,74,3,5,Fuego
767,2025-02-14 00:46:53,Este,100,3,5,Fuego
768,2025-01-27 11:00:03,Sur,109,3,4,Accidente
769,2024-08-15 21:45:52,Sur,52,7,17,Accidente
770,2025-03-19 09:43:14,Centro,43,2,14,Neutral
771,2025-03-18 17:15:54,Sur,35,2,8,Neutral
772,2025-03-29 11:11:43,Centro,14,3,2,Neutral
773,2025-05-07 02:03:58,Norte,34,7,8,Neutral
774,2024-12-22 10:20:48,Este,22,3,1,Accidente
775,2024-07-27 07:54:49,Este,92,7,4,Neutral
776,2025-04-26 10:56:48,Centro,129,9,19,Neutral
777,2024-10-25 09:43:07,Este,77,4,5,Fuego
778,2024-11-04 02:05:57,Sur,19,7,5,Neutral
779,2025-02-07 17:08:18,Oeste,8,9,19,Fuego
780,2025-04-10 09:28:29,Centro,172,8,12,Accidente
781,2024-08-21 01:18:23,Este,13,8,1,Neutral
782,2024-08-18 13:29:18,Centro,113,9,7,Fuego
783,2025-03-07 22:39:48,Centro,141,5,17,Neutral
784,2025-01-01 19:19:04,Oeste,158,5,2,Fuego
785,2025-02-25 07:47:31,Sur,136,3,11,Neutral
786,2024-09-03 23:38:05,Centro,20,5,7,Accidente
787,2025-05-18 13:11:28,Este,147,8,17,Accidente
788,2024-12-17 02:38:25,Norte,103,5,3,Fuego
789,2024-10-13 23:46:07,Centro,125,4,6,Fuego
790,2024-11-22 15:07:11,Centro,56,8,11,Accidente
791,2025-05-14 03:56:55,Oeste,73,7,18,Neutral
792,2024-09-02 14:57:30,Sur,9,6,18,Fuego
793,2024-07-09 18:50:05,Norte,24,5,10,Accidente
794,2024-10-21 04:07:49,Este,83,5,5,Fuego
795,2025-04-06 22:45:51,Norte,150,2,15,Accidente
796,2024-10-13 11:47:07,Este,115,4,4,Accidente
797,2024-12-07 14:42:53,Sur,6,8,1,Fuego
798,2025-01-28 22:24:46,Este,97,8,15,Fuego
799,2025-05-02 15:26:00,Oeste,17,1,17,Accidente
800,2024-07-19 22:29:09,Oeste,8,2,19,Neutral
801,2025-02-03 02:41:36,Oeste,174,5,14,Accidente
802,2025-04-05 00:28:16,Oeste,113,9,19,Neutral
803,2024-10-03 14:37:45,Norte,78,7,18,Neutral
804,2024-06-22 14:46:27,Sur,99,5,2,Neutral
805,2024-11-24 09:53:44,Este,109,1,6,Fuego
806,2024-12-27 00:20:47,Este,12,6,13,Accidente
807,2025-06-13 11:15:51,Oeste,71,8,17,Accidente
808,2025-05-03 17:52:31,Oeste,114,7,6,Neutral
809,2025-04-29 16:02:39,Centro,13,2,5,Neutral
810,2024-12-01 11:58:44,Sur,121,5,7,Neutral
811,2024-08-23 22:34:26,Norte,15,4,1,Accidente
812,2024-08-13 07:44:48,Este,103,9,13,Neutral
813,2025-04-11 03:46:04,Centro,46,1,19,Accidente
814,2025-01-22 02:50:48,Centro,145,6,1,Accidente
815,2024-07-23 01:02:14,Este,168,3,13,Fuego
816,2025-04-08 10:17:55,Norte,124,9,11,Neutral
817,2024-11-02 21:55:11,Centro,145,5,7,Neutral
818,2025-02-10 14:57:15,Centro,16,6,3,Neutral
819,2024-09-04 07:49:50,Sur,41,9,1,Fuego
820,2025-02-15 08:59:45,Norte,78,9,8,Neutral
821,2024-09-07 16:53:15,Centro,77,8,17,Accidente
822,2025-03-13 15:59:09,Norte,56,9,13,Neutral
823,2024-08-31 22:38:13,Este,134,4,14,Accidente
824,2024-07-15 11:38:23,Oeste,60,6,5,Accidente
825,2025-01-18 17:41:54,Centro,64,5,6,Accidente
826,2024-09-28 16:13:12,Sur,27,5,6,Accidente
827,2025-05-13 10:30:50,Este,107,4,8,Neutral
828,2024-07-03 18:53:53,Norte,44,2,13,Fuego
829,2024-07-11 03:34:50,Este,68,6,18,Fuego
830,2025-02-13 04:54:43,Centro,89,9,4,Accidente
831,2025-04-23 12:25:37,Norte,155,1,17,Neutral
832,2024-12-22 19:07:48,Oeste,161,7,5,Fuego
833,2024-11-23 12:47:50,Este,93,6,3,Neutral
834,2025-02-09 02:26:51,Centro,35,3,4,Fuego
835,2025-05-29 04:38:21,Sur,24,1,5,Accidente
836,2024-08-03 15:16:07,Norte,134,4,14,Accidente
837,2024-12-18 03:26:07,Este,157,9,15,Accidente
838,2024-09-02 05:06:54,Este,17,2,17,Fuego
839,2025-02-18 15:31:04,Oeste,126,3,6,Neutral
840,2024-11-04 18:24:39,Oeste,107,2,10,Accidente
841,2024-06-21 06:35:58,Sur,110,2,16,Neutral
842,2024-12-21 00:29:33,Sur,123,8,17,Neutral
843,2025-04-08 23:23:22,Centro,74,3,14,Accidente
844,2024-09-20 02:05:10,Centro,103,7,12,Fuego
845,2024-09-04 19:50:21,Sur,86,8,9,Accidente
846,2024-09-09 05:19:08,Sur,79,3,15,Accidente
847,2025-03-23 15:57:23,Norte,122,2,12,Fuego
848,2025-06-17 08:10:32,Oeste,88,8,14,Neutral
849,2025-03-27 01:32:49,Centro,73,3,18,Fuego
850,2024-07-27 01:19:03,Oeste,63,7,6,Fuego
851,2025-02-14 09:57:28,Oeste,130,1,4,Accidente
852,2025-06-08 10:14:12,Sur,115,6,12,Fuego
853,2024-08-30 02:33:34,Norte,66,9,13,Fuego
854,2025-01-24 16:17:56,Este,148,3,19,Fuego
855,2025-06-09 01:11:09,Norte,132,7,13,Neutral
856,2024-06-19 19:01:28,Norte,109,6,12,Neutral
857,2024-11-18 12:50:11,Oeste,72,8,3,Accidente
858,2024-12-27 14:22:09,Norte,19,3,3,Accidente
859,2025-06-13 22:40:30,Centro,39,3,14,Neutral
860,2025-01-19 07:07:20,Oeste,18,4,18,Fuego
861,2024-09-16 22:45:59,Centro,106,3,19,Accidente
862,2024-12-25 01:19:25,Este,104,9,10,Accidente
863,2024-08-24 07:38:33,Oeste,11,4,17,Fuego
864,2024-12-24 14:28:39,Este,34,6,15,Fuego
865,2025-04-07 19:08:45,Oeste,53,8,19,Fuego
866,2024-09-09 01:41:10,Sur,148,8,9,Fuego
867,2025-06-01 06:36:18,Norte,115,5,4,Fuego
868,2024-12-31 18:29:12,Sur,76,5,15,Neutral
869,2025-06-15 10:46:10,Este,84,6,19,Fuego
870,2024-11-24 19:13:31,Norte,87,7,16,Accidente
871,2024-06-24 17:29:45,Oeste,46,7,8,Neutral
872,2024-12-02 12:21:01,Norte,21,4,17,Accidente
873,2024-11-13 01:50:49,Centro,177,6,1,Fuego
874,2025-01-26 09:18:07,Norte,11,7,7,Accidente
875,2024-10-02 16:15:45,Centro,159,5,18,Fuego
876,2025-05-03 18:11:37,Norte,14,5,12,Accidente
877,2025-03-15 11:04:39,Centro,38,2,16,Accidente
878,2024-08-31 12:38:12,Este,40,7,1,Fuego
879,2025-05-05 22:41:34,Sur,157,6,15,Accidente
880,2025-06-08 20:50:10,Oeste,10,1,7,Neutral
881,2024-07-20 03:53:55,Norte,156,4,17,Accidente
882,2024-10-03 10:17:36,Sur,150,3,3,Neutral
883,2024-07-16 02:14:27,Oeste,138,3,11,Neutral
884,2025-05-18 15:52:09,Oeste,33,7,6,Accidente
885,2025-06-15 04:57:27,Centro,130,4,6,Neutral
886,2024-09-06 16:38:46,Este,157,8,15,Neutral
887,2024-09-04 14:54:31,Este,85,9,7,Accidente
888,2025-02-10 07:44:10,Sur,178,3,11,Fuego
889,2024-07-01 06:19:00,Este,156,5,17,Fuego
890,2025-04-14 03:43:43,Norte,79,4,18,Neutral
891,2024-10-19 15:12:35,Este,30,6,19,Neutral
892,2024-10-06 22:19:08,Sur,131,4,8,Fuego
893,2025-05-29 09:57:56,Este,119,8,8,Neutral
894,2025-03-06 21:57:24,Norte,130,3,11,Fuego
895,2024-12-21 06:17:27,Centro,32,5,3,Accidente
896,2025-05-26 12:21:11,Sur,135,1,14,Neutral
897,2025-04-04 04:50:51,Centro,79,6,9,Accidente
898,2024-12-28 23:22:03,Centro,170,5,1,Fuego
899,2025-02-07 08:32:40,Centro,82,8,1,Fuego
900,2024-06-29 15:27:37,Oeste,94,9,12,Accidente
901,2024-10-07 13:07:15,Oeste,25,8,11,Neutral
902,2024-12-20 11:42:55,Centro,58,8,1,Accidente
903,2024-07-14 16:42:20,Sur,107,3,12,Accidente
904,2024-10-05 12:54:59,Norte,63,4,17,Neutral
905,2025-02-17 03:38:32,Norte,76,4,15,Fuego
906,2024-09-03 14:13:17,Este,24,5,2,Accidente
907,2024-09-02 02:50:28,Sur,116,9,18,Accidente
908,2025-03-17 19:21:09,Oeste,63,9,16,Fuego
909,2025-03-01 11:08:36,Centro,75,1,4,Accidente
910,2024-06-20 13:30:49,Este,141,8,8,Fuego
911,2024-11-15 06:48:38,Norte,113,1,2,Neutral
912,2025-04-27 05:32:31,Oeste,133,2,14,Fuego
913,2025-03-23 14:25:08,Oeste,161,7,15,Fuego
914,2025-05-28 22:30:54,Centro,60,8,9,Accidente
915,2024-09-09 12:37:20,Norte,39,1,2,Fuego
916,2025-01-14 21:28:59,Sur,127,3,17,Fuego
917,2024-11-24 22:45:10,Oeste,135,7,10,Accidente
918,2025-03-17 11:34:00,Centro,108,9,9,Fuego
919,2024-07-27 10:13:26,Sur,11,8,2,Accidente
920,2025-05-04 06:59:46,Norte,31,8,19,Neutral
921,2024-12-21 13:48:19,Oeste,5,9,17,Fuego
922,2024-09-09 04:42:37,Sur,176,3,11,Neutral
923,2025-01-17 18:40:21,Sur,91,8,17,Fuego
924,2025-01-10 01:55:11,Sur,45,1,10,Fuego
925,2024-10-12 12:37:31,Oeste,127,8,18,Neutral
926,2025-03-20 07:24:04,Oeste,79,7,6,Neutral
927,2024-11-24 15:42:24,Este,46,8,16,Accidente
928,2025-05-27 02:21:42,Norte,121,1,18,Accidente
929,2024-10-02 13:01:37,Centro,165,6,18,Neutral
