id_llamada;fecha;distrito;duracion_minutes;recursos_desplegados;distancia_km;tipo;Accidente;Neutral;Fuego
409;5/06/2025 11:25;Sur;56;5;6;Neutral;0;1;0
410;13/10/2024 1:13;Norte;165;3;5;Neutral;0;1;0
411;28/07/2024 21:26;Este;5;8;2;Accidente;1;0;0
412;25/04/2025 7:36;Este;166;4;12;Neutral;0;1;0
413;25/06/2024 4:31;Sur;8;3;4;Neutral;0;1;0
414;3/01/2025 13:44;Norte;149;6;13;Accidente;1;0;0
415;8/12/2024 13:08;Centro;136;8;17;Accidente;1;0;0
416;15/10/2024 4:19;Sur;175;9;16;Fuego;0;0;1
417;22/03/2025 15:04;Este;8;6;9;Accidente;1;0;0
418;13/02/2025 22:15;Este;5;5;1;Fuego;0;0;1
419;11/08/2024 7:20;Sur;75;2;15;Neutral;0;1;0
420;6/06/2025 17:51;Norte;39;2;12;Fuego;0;0;1
421;18/11/2024 4:05;Este;12;9;5;Fuego;0;0;1
422;17/07/2024 20:10;Norte;156;2;18;Neutral;0;1;0
423;14/11/2024 8:50;Este;40;2;2;Neutral;0;1;0
424;3/02/2025 20:46;Este;127;3;4;Neutral;0;1;0
425;1/04/2025 10:43;Oeste;47;3;15;Fuego;0;0;1
426;19/08/2024 23:06;Este;31;4;6;Accidente;1;0;0
427;2/05/2025 18:36;Centro;36;7;12;Accidente;1;0;0
428;20/06/2024 14:06;Sur;82;9;18;Accidente;1;0;0
429;20/12/2024 2:50;Sur;125;2;4;Neutral;0;1;0
430;28/10/2024 20:31;Norte;150;4;1;Neutral;0;1;0
431;7/11/2024 20:14;Este;160;9;15;Accidente;1;0;0
432;26/11/2024 14:53;Centro;161;2;18;Neutral;0;1;0
433;10/12/2024 11:26;Norte;20;1;14;Fuego;0;0;1
434;13/09/2024 8:48;Oeste;103;8;3;Fuego;0;0;1
435;14/09/2024 0:35;Norte;51;9;15;Neutral;0;1;0
436;9/05/2025 2:15;Norte;35;7;5;Accidente;1;0;0
437;30/08/2024 7:26;Este;8;8;3;Accidente;1;0;0
438;18/07/2024 8:38;Oeste;169;4;7;Fuego;0;0;1
439;30/03/2025 14:41;Norte;21;4;6;Neutral;0;1;0
440;23/05/2025 11:05;Centro;43;2;1;Accidente;1;0;0
441;21/01/2025 19:10;Centro;52;8;19;Accidente;1;0;0
442;29/10/2024 6:47;Sur;178;2;7;Neutral;0;1;0
443;3/07/2024 18:01;Oeste;43;9;4;Neutral;0;1;0
444;15/03/2025 18:19;Oeste;136;4;12;Accidente;1;0;0
445;21/02/2025 3:38;Sur;34;1;18;Neutral;0;1;0
446;19/12/2024 2:18;Norte;162;4;9;Neutral;0;1;0
447;12/12/2024 23:06;Oeste;26;3;19;Neutral;0;1;0
448;5/01/2025 16:15;Centro;70;6;4;Accidente;1;0;0
449;10/03/2025 13:01;Centro;112;7;1;Fuego;0;0;1
450;28/02/2025 7:11;Este;16;8;9;Neutral;0;1;0
451;14/10/2024 23:54;Oeste;40;2;15;Accidente;1;0;0
452;5/03/2025 13:15;Norte;22;6;8;Fuego;0;0;1
453;17/11/2024 16:19;Sur;94;6;15;Accidente;1;0;0
454;8/12/2024 23:28;Sur;5;5;15;Accidente;1;0;0
455;2/07/2024 0:47;Norte;131;7;18;Accidente;1;0;0
456;3/07/2024 4:58;Este;94;3;7;Fuego;0;0;1
457;27/02/2025 15:43;Sur;91;4;18;Accidente;1;0;0
458;3/11/2024 10:20;Oeste;94;9;16;Fuego;0;0;1
459;21/05/2025 8:07;Este;138;4;2;Neutral;0;1;0
460;19/09/2024 1:50;Oeste;74;3;4;Fuego;0;0;1
461;6/07/2024 17:50;Centro;48;2;16;Accidente;1;0;0
462;5/02/2025 2:47;Este;156;5;3;Fuego;0;0;1
463;31/03/2025 21:54;Sur;90;4;2;Accidente;1;0;0
464;23/08/2024 10:14;Este;23;8;3;Neutral;0;1;0
465;22/03/2025 22:25;Este;105;7;5;Fuego;0;0;1
466;12/03/2025 18:16;Este;150;6;2;Neutral;0;1;0
467;18/01/2025 9:10;Este;99;2;19;Fuego;0;0;1
468;28/03/2025 21:23;Oeste;105;3;2;Accidente;1;0;0
469;19/06/2024 19:09;Centro;34;9;2;Fuego;0;0;1
470;17/10/2024 11:32;Norte;174;9;18;Neutral;0;1;0
471;17/06/2024 18:56;Este;37;5;14;Fuego;0;0;1
472;1/09/2024 15:30;Sur;16;3;15;Neutral;0;1;0
473;7/06/2025 21:33;Este;122;2;12;Neutral;0;1;0
474;4/12/2024 16:35;Sur;98;8;11;Accidente;1;0;0
475;13/01/2025 3:25;Oeste;159;6;11;Fuego;0;0;1
476;20/09/2024 4:50;Sur;171;7;7;Neutral;0;1;0
477;7/02/2025 18:05;Norte;141;1;12;Accidente;1;0;0
478;28/12/2024 11:59;Centro;153;1;16;Accidente;1;0;0
479;11/04/2025 14:27;Sur;80;2;5;Accidente;1;0;0
480;12/04/2025 13:46;Sur;33;3;2;Neutral;0;1;0
481;13/12/2024 7:45;Centro;165;1;16;Fuego;0;0;1
482;10/03/2025 17:54;Norte;121;5;15;Neutral;0;1;0
483;6/05/2025 14:54;Este;19;3;11;Accidente;1;0;0
484;20/10/2024 20:42;Sur;6;1;6;Neutral;0;1;0
485;24/07/2024 14:34;Centro;121;8;13;Neutral;0;1;0
486;6/02/2025 12:06;Oeste;176;6;19;Accidente;1;0;0
487;14/07/2024 21:46;Centro;22;9;10;Fuego;0;0;1
488;2/09/2024 21:51;Oeste;7;3;19;Accidente;1;0;0
489;8/09/2024 19:32;Norte;139;9;5;Accidente;1;0;0
490;25/01/2025 5:04;Este;175;9;7;Neutral;0;1;0
491;16/05/2025 18:35;Centro;170;1;11;Accidente;1;0;0
492;9/02/2025 11:48;Sur;169;3;14;Neutral;0;1;0
493;28/09/2024 5:53;Norte;165;6;16;Accidente;1;0;0
494;12/06/2025 11:27;Centro;112;8;18;Accidente;1;0;0
495;23/09/2024 2:35;Sur;99;4;4;Fuego;0;0;1
496;18/04/2025 9:20;Centro;126;5;1;Accidente;1;0;0
497;29/11/2024 17:24;Oeste;15;9;15;Fuego;0;0;1
498;22/05/2025 13:54;Centro;72;6;14;Accidente;1;0;0
499;23/12/2024 1:46;Centro;127;7;19;Accidente;1;0;0
500;13/08/2024 15:14;Centro;117;7;5;Accidente;1;0;0
501;28/02/2025 10:47;Norte;102;4;4;Fuego;0;0;1
502;7/05/2025 17:36;Centro;97;4;13;Neutral;0;1;0
503;25/07/2024 14:51;Sur;26;4;18;Fuego;0;0;1
504;1/08/2024 22:13;Oeste;176;5;12;Accidente;1;0;0
505;16/05/2025 14:02;Oeste;131;5;15;Neutral;0;1;0
506;24/03/2025 10:28;Centro;138;8;9;Accidente;1;0;0
507;21/02/2025 2:59;Norte;174;9;4;Fuego;0;0;1
508;13/07/2024 0:45;Norte;29;2;5;Fuego;0;0;1
509;22/08/2024 15:23;Sur;89;7;9;Neutral;0;1;0
510;25/03/2025 9:00;Centro;59;1;13;Fuego;0;0;1
511;4/06/2025 15:50;Oeste;148;1;10;Accidente;1;0;0
512;12/04/2025 7:24;Norte;99;4;16;Neutral;0;1;0
513;26/08/2024 4:09;Centro;146;7;13;Accidente;1;0;0
514;11/10/2024 0:51;Norte;171;2;4;Neutral;0;1;0
515;28/07/2024 9:11;Norte;160;2;13;Neutral;0;1;0
516;18/11/2024 15:59;Oeste;123;1;8;Accidente;1;0;0
517;9/02/2025 19:19;Este;13;2;13;Fuego;0;0;1
518;8/01/2025 21:40;Sur;177;7;15;Accidente;1;0;0
519;4/06/2025 22:23;Sur;154;9;13;Fuego;0;0;1
520;20/10/2024 11:16;Oeste;164;6;5;Fuego;0;0;1
521;9/03/2025 7:08;Norte;46;2;6;Accidente;1;0;0
522;10/08/2024 18:35;Centro;57;9;5;Neutral;0;1;0
523;23/01/2025 20:25;Norte;78;7;13;Accidente;1;0;0
524;23/10/2024 6:46;Oeste;43;1;5;Neutral;0;1;0
525;27/10/2024 3:35;Sur;126;9;13;Fuego;0;0;1
526;2/05/2025 6:58;Norte;19;2;8;Neutral;0;1;0
527;5/12/2024 5:33;Sur;161;4;9;Accidente;1;0;0
528;8/09/2024 17:47;Centro;127;9;19;Neutral;0;1;0
529;22/02/2025 3:50;Sur;115;4;15;Fuego;0;0;1
530;14/10/2024 22:14;Sur;135;3;10;Fuego;0;0;1
531;22/12/2024 13:09;Este;87;1;11;Neutral;0;1;0
532;11/11/2024 14:28;Este;14;7;5;Fuego;0;0;1
533;30/12/2024 23:42;Este;96;6;9;Fuego;0;0;1
534;9/04/2025 2:52;Sur;33;4;11;Neutral;0;1;0
535;14/06/2025 1:47;Oeste;39;6;19;Fuego;0;0;1
536;3/12/2024 2:39;Sur;10;6;2;Neutral;0;1;0
537;18/01/2025 22:06;Oeste;144;4;6;Neutral;0;1;0
538;18/09/2024 23:38;Oeste;115;6;1;Fuego;0;0;1
539;3/10/2024 23:03;Este;42;8;3;Neutral;0;1;0
540;22/06/2024 7:16;Norte;81;3;3;Fuego;0;0;1
541;18/12/2024 3:49;Centro;97;4;14;Fuego;0;0;1
542;28/10/2024 9:02;Este;151;1;5;Fuego;0;0;1
543;1/12/2024 18:54;Este;71;4;17;Accidente;1;0;0
544;11/12/2024 8:59;Norte;140;9;15;Fuego;0;0;1
545;23/11/2024 22:10;Centro;12;8;6;Neutral;0;1;0
546;13/10/2024 2:58;Sur;126;4;14;Neutral;0;1;0
547;17/11/2024 19:57;Sur;88;7;14;Neutral;0;1;0
548;20/03/2025 11:47;Este;179;3;17;Accidente;1;0;0
549;25/10/2024 15:06;Centro;136;9;8;Accidente;1;0;0
550;24/01/2025 2:41;Este;89;4;8;Neutral;0;1;0
551;14/07/2024 18:45;Oeste;49;2;19;Neutral;0;1;0
552;7/11/2024 10:32;Este;140;5;9;Accidente;1;0;0
553;22/04/2025 17:24;Este;91;2;11;Neutral;0;1;0
554;20/05/2025 10:20;Sur;20;6;13;Fuego;0;0;1
555;19/03/2025 2:43;Sur;81;1;13;Fuego;0;0;1
556;29/06/2024 9:49;Sur;13;6;19;Neutral;0;1;0
557;4/07/2024 14:55;Oeste;64;4;19;Fuego;0;0;1
558;5/07/2024 2:20;Sur;82;3;5;Neutral;0;1;0
559;14/03/2025 23:34;Centro;81;2;16;Accidente;1;0;0
560;25/11/2024 12:28;Norte;75;7;9;Neutral;0;1;0
561;12/04/2025 16:56;Centro;19;9;3;Accidente;1;0;0
562;5/11/2024 16:07;Centro;75;3;19;Fuego;0;0;1
563;18/06/2024 0:44;Sur;106;6;5;Fuego;0;0;1
564;24/09/2024 23:47;Norte;173;9;8;Fuego;0;0;1
565;22/01/2025 22:25;Norte;26;2;14;Neutral;0;1;0
566;13/03/2025 17:30;Norte;156;7;3;Accidente;1;0;0
567;8/04/2025 3:24;Oeste;117;5;13;Accidente;1;0;0
568;21/05/2025 18:48;Sur;176;5;11;Fuego;0;0;1
569;5/01/2025 7:22;Norte;5;7;8;Fuego;0;0;1
570;28/01/2025 0:57;Oeste;14;9;19;Accidente;1;0;0
571;3/12/2024 10:46;Este;114;4;10;Neutral;0;1;0
572;1/02/2025 2:55;Este;117;9;18;Fuego;0;0;1
573;16/01/2025 23:15;Oeste;54;9;18;Neutral;0;1;0
574;2/03/2025 14:56;Oeste;16;4;7;Fuego;0;0;1
575;12/03/2025 1:10;Sur;93;3;16;Fuego;0;0;1
576;15/08/2024 3:34;Sur;158;2;6;Neutral;0;1;0
577;6/10/2024 22:26;Este;116;9;16;Neutral;0;1;0
578;21/06/2024 15:17;Norte;82;2;16;Neutral;0;1;0
579;13/07/2024 23:16;Este;173;6;1;Neutral;0;1;0
580;13/10/2024 21:53;Norte;168;5;19;Accidente;1;0;0
581;1/01/2025 22:18;Norte;125;5;3;Accidente;1;0;0
582;16/06/2025 17:07;Sur;27;4;6;Fuego;0;0;1
583;17/11/2024 16:57;Centro;175;6;4;Fuego;0;0;1
584;8/05/2025 13:39;Centro;138;5;4;Fuego;0;0;1
585;9/05/2025 13:25;Oeste;175;4;4;Accidente;1;0;0
586;8/11/2024 0:13;Sur;29;9;10;Neutral;0;1;0
587;17/02/2025 5:02;Norte;22;6;9;Fuego;0;0;1
588;25/06/2024 7:12;Centro;145;3;8;Accidente;1;0;0
589;22/10/2024 18:29;Norte;47;6;19;Fuego;0;0;1
590;12/08/2024 14:39;Centro;82;1;17;Accidente;1;0;0
591;14/06/2025 19:39;Centro;32;5;17;Neutral;0;1;0
592;4/02/2025 22:29;Centro;150;6;1;Accidente;1;0;0
593;19/11/2024 17:55;Sur;63;8;14;Neutral;0;1;0
594;4/04/2025 9:39;Este;67;9;11;Fuego;0;0;1
595;24/07/2024 23:08;Norte;96;3;3;Neutral;0;1;0
596;5/01/2025 16:47;Sur;60;2;8;Accidente;1;0;0
597;29/01/2025 17:18;Sur;159;4;10;Fuego;0;0;1
598;9/05/2025 17:44;Sur;164;8;17;Fuego;0;0;1
599;11/07/2024 8:51;Sur;115;8;8;Accidente;1;0;0
600;17/10/2024 12:51;Sur;141;3;1;Neutral;0;1;0
601;6/10/2024 19:16;Oeste;72;4;7;Accidente;1;0;0
602;17/02/2025 6:45;Norte;50;3;9;Neutral;0;1;0
603;6/03/2025 12:49;Sur;71;2;12;Neutral;0;1;0
604;28/09/2024 16:11;Norte;158;4;9;Fuego;0;0;1
605;8/05/2025 6:08;Oeste;140;6;3;Neutral;0;1;0
606;11/04/2025 6:35;Oeste;10;5;4;Fuego;0;0;1
607;23/06/2024 0:27;Norte;28;3;10;Accidente;1;0;0
608;27/08/2024 11:58;Centro;98;2;4;Accidente;1;0;0
609;27/02/2025 16:44;Este;177;9;9;Fuego;0;0;1
610;5/04/2025 1:35;Centro;17;1;1;Fuego;0;0;1
611;2/03/2025 20:54;Centro;29;9;5;Neutral;0;1;0
612;16/03/2025 22:17;Centro;152;1;9;Fuego;0;0;1
613;9/09/2024 12:28;Sur;122;7;5;Accidente;1;0;0
614;10/07/2024 18:42;Oeste;86;6;6;Fuego;0;0;1
615;29/11/2024 11:25;Centro;115;7;19;Fuego;0;0;1
616;22/05/2025 21:37;Oeste;86;3;8;Fuego;0;0;1
617;12/04/2025 4:00;Norte;70;3;10;Neutral;0;1;0
618;10/09/2024 23:46;Este;49;1;11;Fuego;0;0;1
619;17/02/2025 2:58;Norte;118;4;13;Neutral;0;1;0
620;30/05/2025 14:06;Norte;179;2;4;Neutral;0;1;0
621;28/12/2024 9:56;Sur;67;8;11;Fuego;0;0;1
622;30/01/2025 19:00;Este;80;3;12;Neutral;0;1;0
623;10/09/2024 6:42;Norte;118;7;5;Fuego;0;0;1
624;8/01/2025 8:34;Norte;115;7;10;Accidente;1;0;0
625;4/05/2025 12:56;Este;151;9;7;Accidente;1;0;0
626;22/12/2024 11:19;Este;39;6;9;Neutral;0;1;0
627;23/11/2024 5:57;Norte;57;1;9;Accidente;1;0;0
628;29/08/2024 14:46;Este;30;8;10;Fuego;0;0;1
629;26/12/2024 13:50;Norte;18;1;10;Neutral;0;1;0
630;4/05/2025 6:11;Norte;122;3;2;Fuego;0;0;1
631;2/08/2024 7:53;Sur;49;5;4;Neutral;0;1;0
632;4/06/2025 15:22;Centro;176;8;8;Neutral;0;1;0
633;9/05/2025 5:27;Norte;55;9;14;Neutral;0;1;0
634;30/03/2025 6:25;Oeste;175;7;17;Neutral;0;1;0
635;10/03/2025 1:25;Centro;123;9;13;Accidente;1;0;0
636;22/03/2025 4:04;Centro;155;3;18;Accidente;1;0;0
637;22/12/2024 8:00;Centro;23;5;18;Accidente;1;0;0
638;23/06/2024 5:55;Sur;86;8;13;Neutral;0;1;0
639;31/01/2025 16:06;Norte;80;1;8;Accidente;1;0;0
640;10/07/2024 1:51;Sur;96;8;12;Neutral;0;1;0
641;6/03/2025 17:22;Norte;37;7;1;Accidente;1;0;0
642;10/03/2025 14:21;Sur;151;1;18;Neutral;0;1;0
643;11/01/2025 8:54;Sur;32;6;3;Accidente;1;0;0
644;14/06/2025 4:36;Oeste;127;1;12;Accidente;1;0;0
645;18/10/2024 23:21;Sur;130;2;19;Accidente;1;0;0
646;2/05/2025 7:15;Este;41;5;13;Neutral;0;1;0
647;8/10/2024 20:28;Oeste;158;2;10;Neutral;0;1;0
648;24/02/2025 18:42;Sur;103;1;15;Accidente;1;0;0
649;26/10/2024 17:52;Centro;102;6;2;Neutral;0;1;0
650;27/01/2025 14:11;Este;131;8;19;Fuego;0;0;1
651;19/09/2024 5:15;Este;172;8;3;Accidente;1;0;0
652;26/02/2025 17:51;Este;84;8;14;Accidente;1;0;0
653;14/09/2024 10:34;Oeste;42;6;7;Fuego;0;0;1
654;1/01/2025 20:24;Sur;81;3;8;Neutral;0;1;0
655;12/08/2024 1:34;Sur;130;1;11;Neutral;0;1;0
656;19/12/2024 23:22;Centro;91;2;6;Neutral;0;1;0
657;26/03/2025 6:46;Centro;58;5;11;Accidente;1;0;0
658;19/12/2024 3:12;Este;154;5;17;Accidente;1;0;0
659;2/11/2024 4:41;Centro;20;1;10;Accidente;1;0;0
660;2/03/2025 21:23;Oeste;32;1;17;Accidente;1;0;0
661;7/07/2024 23:49;Sur;167;9;2;Accidente;1;0;0
662;28/10/2024 0:14;Este;177;2;6;Neutral;0;1;0
663;7/02/2025 9:51;Centro;50;7;5;Fuego;0;0;1
664;19/09/2024 16:26;Oeste;76;4;4;Neutral;0;1;0
665;29/10/2024 14:59;Oeste;89;7;2;Neutral;0;1;0
666;23/01/2025 17:25;Centro;30;8;12;Accidente;1;0;0
667;26/03/2025 5:01;Sur;89;5;3;Fuego;0;0;1
668;16/08/2024 7:44;Centro;157;1;6;Fuego;0;0;1
669;29/05/2025 19:33;Este;69;4;14;Neutral;0;1;0
670;27/06/2024 12:22;Centro;138;3;8;Fuego;0;0;1
671;31/01/2025 0:59;Oeste;155;5;14;Neutral;0;1;0
672;14/09/2024 15:56;Centro;119;6;3;Neutral;0;1;0
673;18/11/2024 10:11;Sur;68;2;16;Neutral;0;1;0
674;16/08/2024 11:17;Norte;91;7;15;Neutral;0;1;0
675;17/05/2025 15:14;Centro;175;3;7;Accidente;1;0;0
676;5/11/2024 5:48;Sur;111;1;15;Fuego;0;0;1
677;4/04/2025 12:39;Sur;155;3;13;Accidente;1;0;0
678;10/05/2025 4:26;Oeste;100;9;6;Accidente;1;0;0
679;9/09/2024 8:49;Sur;162;6;15;Accidente;1;0;0
680;20/08/2024 15:50;Sur;81;6;17;Neutral;0;1;0
681;27/10/2024 0:13;Sur;150;4;4;Neutral;0;1;0
682;13/02/2025 7:28;Sur;91;8;14;Accidente;1;0;0
683;30/04/2025 19:56;Este;153;5;15;Accidente;1;0;0
684;29/11/2024 11:08;Este;61;7;12;Fuego;0;0;1
685;13/12/2024 7:38;Oeste;107;9;19;Accidente;1;0;0
686;28/12/2024 17:01;Centro;155;5;10;Neutral;0;1;0
687;3/04/2025 11:17;Sur;95;5;6;Accidente;1;0;0
688;26/10/2024 7:12;Centro;49;4;9;Fuego;0;0;1
689;24/03/2025 6:39;Centro;176;6;2;Fuego;0;0;1
690;4/07/2024 6:51;Oeste;92;2;4;Accidente;1;0;0
691;11/05/2025 14:21;Sur;119;3;9;Fuego;0;0;1
692;27/10/2024 23:30;Sur;51;1;15;Fuego;0;0;1
693;14/09/2024 13:08;Norte;172;2;13;Neutral;0;1;0
694;2/07/2024 0:50;Centro;174;2;8;Fuego;0;0;1
695;24/05/2025 22:44;Centro;139;8;19;Fuego;0;0;1
696;27/12/2024 14:33;Este;54;8;19;Accidente;1;0;0
697;22/09/2024 2:37;Norte;88;2;16;Neutral;0;1;0
698;4/12/2024 15:43;Este;95;6;11;Fuego;0;0;1
699;26/02/2025 22:57;Este;138;5;10;Accidente;1;0;0
700;19/02/2025 4:11;Este;95;3;8;Accidente;1;0;0
701;16/09/2024 1:07;Oeste;141;5;1;Accidente;1;0;0
702;24/09/2024 7:31;Oeste;113;5;10;Accidente;1;0;0
703;15/05/2025 18:18;Este;61;5;18;Accidente;1;0;0
704;13/12/2024 19:15;Norte;35;3;3;Accidente;1;0;0
705;18/07/2024 22:39;Centro;25;3;11;Fuego;0;0;1
706;12/02/2025 12:31;Norte;94;4;18;Neutral;0;1;0
707;10/08/2024 15:43;Sur;44;7;3;Neutral;0;1;0
708;14/06/2025 20:37;Oeste;116;2;8;Accidente;1;0;0
709;29/03/2025 3:23;Centro;49;4;14;Accidente;1;0;0
710;26/11/2024 16:22;Centro;81;4;6;Neutral;0;1;0
711;20/04/2025 2:54;Sur;91;1;15;Fuego;0;0;1
712;29/08/2024 19:50;Sur;152;8;14;Accidente;1;0;0
713;14/01/2025 12:58;Este;105;1;7;Neutral;0;1;0
714;30/07/2024 18:09;Oeste;121;8;10;Neutral;0;1;0
715;3/09/2024 10:58;Oeste;96;7;15;Accidente;1;0;0
716;5/10/2024 17:22;Norte;149;9;10;Neutral;0;1;0
717;11/05/2025 8:55;Este;32;8;17;Fuego;0;0;1
718;10/07/2024 13:18;Este;173;5;19;Neutral;0;1;0
719;29/06/2024 2:20;Este;29;8;17;Accidente;1;0;0
720;19/01/2025 16:11;Este;62;3;12;Accidente;1;0;0
721;8/08/2024 0:34;Oeste;45;7;15;Neutral;0;1;0
722;24/01/2025 19:00;Oeste;138;4;12;Neutral;0;1;0
723;16/01/2025 6:10;Este;79;5;9;Accidente;1;0;0
724;17/09/2024 22:47;Norte;42;9;5;Fuego;0;0;1
725;9/06/2025 14:50;Centro;138;7;4;Neutral;0;1;0
726;9/09/2024 23:01;Centro;177;4;12;Fuego;0;0;1
727;26/08/2024 10:03;Norte;79;6;16;Fuego;0;0;1
728;15/06/2025 5:59;Este;146;7;9;Accidente;1;0;0
729;15/02/2025 6:35;Oeste;70;9;3;Accidente;1;0;0
730;23/01/2025 17:28;Centro;172;4;3;Accidente;1;0;0
731;3/01/2025 19:26;Sur;7;3;18;Fuego;0;0;1
732;5/12/2024 7:15;Sur;121;8;17;Accidente;1;0;0
733;15/11/2024 0:36;Norte;103;1;10;Accidente;1;0;0
734;20/08/2024 9:42;Este;156;9;2;Fuego;0;0;1
735;7/07/2024 17:05;Centro;23;1;11;Fuego;0;0;1
736;22/04/2025 18:07;Este;150;2;3;Fuego;0;0;1
737;22/07/2024 17:18;Centro;120;8;2;Fuego;0;0;1
738;11/10/2024 22:12;Norte;129;9;9;Neutral;0;1;0
739;7/04/2025 8:26;Norte;92;7;19;Accidente;1;0;0
740;25/12/2024 13:12;Sur;39;3;2;Neutral;0;1;0
741;5/08/2024 15:31;Este;5;7;19;Fuego;0;0;1
742;3/09/2024 16:57;Sur;157;6;2;Fuego;0;0;1
743;4/01/2025 4:48;Este;177;2;15;Fuego;0;0;1
744;11/02/2025 10:35;Sur;130;3;3;Fuego;0;0;1
745;17/05/2025 19:35;Oeste;93;5;5;Fuego;0;0;1
746;31/12/2024 14:48;Oeste;148;4;11;Accidente;1;0;0
747;30/08/2024 21:07;Oeste;151;2;7;Neutral;0;1;0
748;16/11/2024 7:32;Oeste;155;4;6;Neutral;0;1;0
749;16/08/2024 15:38;Centro;29;8;14;Accidente;1;0;0
750;19/03/2025 23:25;Oeste;20;5;1;Accidente;1;0;0
751;17/07/2024 13:22;Norte;77;5;17;Accidente;1;0;0
752;29/04/2025 16:39;Norte;133;3;17;Neutral;0;1;0
753;23/10/2024 6:09;Centro;46;8;14;Neutral;0;1;0
754;13/08/2024 1:01;Oeste;151;6;10;Fuego;0;0;1
755;13/08/2024 12:00;Oeste;166;2;8;Neutral;0;1;0
756;10/10/2024 23:37;Oeste;84;2;8;Neutral;0;1;0
757;29/04/2025 5:14;Sur;108;9;14;Accidente;1;0;0
758;6/10/2024 14:54;Este;150;7;7;Neutral;0;1;0
759;24/11/2024 22:34;Sur;38;9;6;Fuego;0;0;1
760;19/04/2025 9:38;Este;93;6;4;Neutral;0;1;0
761;17/06/2024 22:36;Oeste;129;5;1;Accidente;1;0;0
762;18/10/2024 14:12;Oeste;49;1;15;Accidente;1;0;0
763;29/08/2024 19:57;Sur;138;6;15;Fuego;0;0;1
764;2/04/2025 6:32;Sur;25;6;1;Fuego;0;0;1
765;4/05/2025 1:39;Este;126;3;3;Neutral;0;1;0
766;6/11/2024 22:30;Norte;74;3;5;Fuego;0;0;1
767;14/02/2025 0:46;Este;100;3;5;Fuego;0;0;1
768;27/01/2025 11:00;Sur;109;3;4;Accidente;1;0;0
769;15/08/2024 21:45;Sur;52;7;17;Accidente;1;0;0
770;19/03/2025 9:43;Centro;43;2;14;Neutral;0;1;0
771;18/03/2025 17:15;Sur;35;2;8;Neutral;0;1;0
772;29/03/2025 11:11;Centro;14;3;2;Neutral;0;1;0
773;7/05/2025 2:03;Norte;34;7;8;Neutral;0;1;0
774;22/12/2024 10:20;Este;22;3;1;Accidente;1;0;0
775;27/07/2024 7:54;Este;92;7;4;Neutral;0;1;0
776;26/04/2025 10:56;Centro;129;9;19;Neutral;0;1;0
777;25/10/2024 9:43;Este;77;4;5;Fuego;0;0;1
778;4/11/2024 2:05;Sur;19;7;5;Neutral;0;1;0
779;7/02/2025 17:08;Oeste;8;9;19;Fuego;0;0;1
780;10/04/2025 9:28;Centro;172;8;12;Accidente;1;0;0
781;21/08/2024 1:18;Este;13;8;1;Neutral;0;1;0
782;18/08/2024 13:29;Centro;113;9;7;Fuego;0;0;1
783;7/03/2025 22:39;Centro;141;5;17;Neutral;0;1;0
784;1/01/2025 19:19;Oeste;158;5;2;Fuego;0;0;1
785;25/02/2025 7:47;Sur;136;3;11;Neutral;0;1;0
786;3/09/2024 23:38;Centro;20;5;7;Accidente;1;0;0
787;18/05/2025 13:11;Este;147;8;17;Accidente;1;0;0
788;17/12/2024 2:38;Norte;103;5;3;Fuego;0;0;1
789;13/10/2024 23:46;Centro;125;4;6;Fuego;0;0;1
790;22/11/2024 15:07;Centro;56;8;11;Accidente;1;0;0
791;14/05/2025 3:56;Oeste;73;7;18;Neutral;0;1;0
792;2/09/2024 14:57;Sur;9;6;18;Fuego;0;0;1
793;9/07/2024 18:50;Norte;24;5;10;Accidente;1;0;0
794;21/10/2024 4:07;Este;83;5;5;Fuego;0;0;1
795;6/04/2025 22:45;Norte;150;2;15;Accidente;1;0;0
796;13/10/2024 11:47;Este;115;4;4;Accidente;1;0;0
797;7/12/2024 14:42;Sur;6;8;1;Fuego;0;0;1
798;28/01/2025 22:24;Este;97;8;15;Fuego;0;0;1
799;2/05/2025 15:26;Oeste;17;1;17;Accidente;1;0;0
800;19/07/2024 22:29;Oeste;8;2;19;Neutral;0;1;0
801;3/02/2025 2:41;Oeste;174;5;14;Accidente;1;0;0
802;5/04/2025 0:28;Oeste;113;9;19;Neutral;0;1;0
803;3/10/2024 14:37;Norte;78;7;18;Neutral;0;1;0
804;22/06/2024 14:46;Sur;99;5;2;Neutral;0;1;0
805;24/11/2024 9:53;Este;109;1;6;Fuego;0;0;1
806;27/12/2024 0:20;Este;12;6;13;Accidente;1;0;0
807;13/06/2025 11:15;Oeste;71;8;17;Accidente;1;0;0
808;3/05/2025 17:52;Oeste;114;7;6;Neutral;0;1;0
809;29/04/2025 16:02;Centro;13;2;5;Neutral;0;1;0
810;1/12/2024 11:58;Sur;121;5;7;Neutral;0;1;0
811;23/08/2024 22:34;Norte;15;4;1;Accidente;1;0;0
812;13/08/2024 7:44;Este;103;9;13;Neutral;0;1;0
813;11/04/2025 3:46;Centro;46;1;19;Accidente;1;0;0
814;22/01/2025 2:50;Centro;145;6;1;Accidente;1;0;0
815;23/07/2024 1:02;Este;168;3;13;Fuego;0;0;1
816;8/04/2025 10:17;Norte;124;9;11;Neutral;0;1;0
817;2/11/2024 21:55;Centro;145;5;7;Neutral;0;1;0
818;10/02/2025 14:57;Centro;16;6;3;Neutral;0;1;0
